1704787800000,1.09290000,1.09300000,1.09240000,1.09240000,79214.10000000,1704788099999,86546.93620000,151,46313.70000000,50600.59701000,0
1704788100000,1.09240000,1.09240000,1.09200000,1.09200000,58703.10000000,1704788399999,64107.74081000,130,17466.40000000,19075.58009000,0
1704788400000,1.09200000,1.09220000,1.09200000,1.09210000,100796.20000000,1704788699999,110079.04387000,152,64144.80000000,70053.86010000,0
1704788700000,1.09210000,1.09220000,1.09190000,1.09200000,99160.20000000,1704788999999,108293.16777000,140,32528.50000000,35526.69020000,0
1704789000000,1.09190000,1.09230000,1.09190000,1.09220000,113210.30000000,1704789299999,123635.86787000,111,90560.50000000,98900.24836000,0
1704789300000,1.09220000,1.09230000,1.09220000,1.09230000,46055.60000000,1704789599999,50304.37465000,90,24483.30000000,26743.10859000,0
1704789600000,1.09230000,1.09240000,1.09220000,1.09230000,91537.20000000,1704789899999,99985.39488000,208,52307.60000000,57136.98700000,0
1704789900000,1.09240000,1.09260000,1.09230000,1.09250000,82403.20000000,1704790199999,90023.42988000,140,51457.50000000,56216.74601000,0
1704790200000,1.09260000,1.09270000,1.09250000,1.09270000,129035.70000000,1704790499999,140988.78426000,192,91365.90000000,99832.61388000,0
1704790500000,1.09270000,1.09310000,1.09260000,1.09300000,189924.70000000,1704790799999,207559.55060000,223,130501.80000000,142624.44734000,0
1704790800000,1.09300000,1.09310000,1.09290000,1.09290000,126069.30000000,1704791099999,137784.58477000,137,4422.50000000,4833.85486000,0
1704791100000,1.09290000,1.09300000,1.09260000,1.09260000,116914.70000000,1704791399999,127766.61193000,167,4638.90000000,5069.16854000,0
1704791400000,1.09260000,1.09260000,1.09190000,1.09200000,115391.70000000,1704791699999,126029.48255000,173,16526.90000000,18052.15766000,0
1704791700000,1.09190000,1.09210000,1.09190000,1.09200000,140784.40000000,1704791999999,153736.91259000,171,103779.70000000,113330.17135000,0
1704792000000,1.09210000,1.09210000,1.09190000,1.09190000,109317.30000000,1704792299999,119370.80126000,180,28742.00000000,31386.94231000,0
1704792300000,1.09200000,1.09210000,1.09190000,1.09200000,140503.80000000,1704792599999,153431.80386000,212,46840.70000000,51152.40261000,0
1704792600000,1.09210000,1.09210000,1.09200000,1.09210000,102799.90000000,1704792899999,112260.68219000,171,31913.90000000,34853.17019000,0
1704792900000,1.09210000,1.09210000,1.09200000,1.09200000,109582.90000000,1704793199999,119668.03558000,261,35087.80000000,38319.38638000,0
